id,name,degree,peel,diversity,betweenness,pagerank
439,Mance Rayder,0.2644628099173554,0.5833333333333334,0.7831765338982258,0.07081569284802874,0.13886401742683147
440,Mandon Moore,0.06611570247933884,0.6666666666666666,0.2772249619167103,0.00012023758947680617,0.014405389226096963
441,Manfrey Martell,0.0,0.0,0.0,0.0,0.008639315734287722
442,Margaery Tyrell,0.2396694214876033,0.9166666666666666,0.8091860120853888,0.023661966435286518,0.12582202307765394
443,Marghaz zo Loraq,0.0,0.0,0.0,0.0,0.0010453201397567123
444,Marillion,0.06611570247933884,0.5833333333333334,0.5786082082310171,0.0004356660709614146,0.018018504029543265
445,Mariya Darry,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.002568358376116992
446,Mark Mullendore,0.0,0.0,0.0,0.0,1.9927234308733166e-05
447,Marlon Manderly,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0021542270413246025
448,Maron Greyjoy,0.0,0.0,0.0,0.0,8.548698961582508e-05
449,Marq Piper,0.05785123966942149,0.5,0.4352726925243988,0.0009262198207554231,0.010116777820892382
450,Marselen,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.005456341698572085
451,Martyn Lannister,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.00016187831310513731,0.00382422510750912
452,Martyn Rivers,0.0,0.0,0.0,0.0,0.00013554465316930505
453,Marwyn,0.01652892561983471,0.16666666666666666,0.25807748313688406,0.0029248704531062474,0.007020418199647381
454,Marya Seaworth,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.00476630131618678
455,Masha Heddle,0.0,0.0,0.0,0.0,0.0007410845426867427
456,Mathis Rowan,0.05785123966942149,0.4166666666666667,0.6058199147277211,0.013472215903820755,0.016043199312676712
457,Matthar,0.0,0.0,0.0,0.0,0.00019076028543353238
458,Matthos Seaworth,0.0,0.0,0.0,0.0,0.0004304789951871079
459,Mebble,0.0,0.0,0.0,0.0,0.0005664182470555959
460,Meera Reed,0.08264462809917356,0.5833333333333334,0.5734256987479744,0.001567450528998548,0.07661962401903116
461,Megga Tyrell,0.024793388429752067,0.25,0.4215593827046134,0.0,0.01768391251825759
462,Melara Hetherspoon,0.024793388429752067,0.08333333333333333,0.4215593827046134,0.013464824675376727,0.012656809647532323
463,Meldred Merlyn,0.008264462809917356,0.08333333333333333,0.0,0.0,0.006507327148224208
464,Melisandre,0.18181818181818182,0.5833333333333334,0.8466261087339157,0.03378295251677054,0.11580953205583132
465,Mellei,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.008390746739423902
466,Meralyn,0.0,0.0,0.0,0.0,0.001997204944671202
467,Meribald,0.03305785123966942,0.16666666666666666,0.4277220454074463,8.640450152878712e-05,0.018721960767700788
468,Meris,0.04132231404958678,0.25,0.5037581929064822,0.015956964728537356,0.02714086494287352
469,Mero,0.024793388429752067,0.16666666666666666,0.5620791768043331,0.013094565771054514,0.012180754502589597
470,Merrett Frey,0.008264462809917356,0.08333333333333333,0.2810395886048937,4.564864327755802e-05,0.0013379432608221587
471,Merrit,0.0,0.0,0.0,0.0,0.0002760217900783961
472,Meryn Trant,0.1652892561983471,0.9166666666666666,0.467789770924468,0.004895803978791963,0.07492363880994331
473,Mezzara,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0033182650182926095
474,Mikken,0.03305785123966942,0.16666666666666666,0.540137880687222,0.0012286720117393529,0.010455681732247701
475,Miklaz,0.01652892561983471,0.08333333333333333,0.4454372090086314,0.013094565771054514,0.01241607625540942
476,Mirri Maz Duur,0.04132231404958678,0.3333333333333333,0.4100783301733357,5.0125021067603606e-05,0.021770573946344667
477,Missandei,0.06611570247933884,0.5833333333333334,0.4065565530767308,0.0005012502106760361,0.03867639420105643
478,Moelle,0.01652892561983471,0.16666666666666666,0.25807748313688406,0.0,0.011749965465567416
479,Mollander,0.024793388429752067,0.25,0.0,2.0612158196023916e-05,0.02028141482687137
480,Monford Velaryon,0.01652892561983471,0.08333333333333333,0.4454372090086314,0.013094565771054514,0.011738691217019334
481,Moon Boy,0.024793388429752067,0.25,0.5620791768043331,4.8407341217934956e-05,0.008792560957677513
482,Moqorro,0.03305785123966942,0.25,0.6525537159669977,0.012542794952436405,0.02421142057138286
483,Mord,0.0,0.0,0.0,0.0,0.004735438060786407
484,Mordane,0.08264462809917356,0.75,0.41906230367225417,0.0024830988110428284,0.039649812820697766
485,Moreo Tumitis,0.0,0.0,0.0,0.0,0.00014882008083467104
486,Morgo,0.0,0.0,0.0,0.0,0.00035542068547825777
487,Morra,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.008390746739423902
488,Morrec,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.00515413546624077
489,Mors Umber,0.024793388429752067,0.25,0.22800127035195036,0.0012401023903753298,0.00855168663744776
490,Mully,0.06611570247933884,0.4166666666666667,0.6174888645683722,0.0001946703829624481,0.018439258985357653
491,Munda,0.0,0.0,0.0,0.0,0.0007062189290518021
492,Murch,0.0,0.0,0.0,0.0,0.014948667078007623
493,Murenmure,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.008409461992013716
494,Mya Stone,0.03305785123966942,0.25,0.540137880687222,0.0005661368682698831,0.014780680774641217
495,Mycah,0.03305785123966942,0.3333333333333333,0.0,0.0,0.01663966343211294
496,Mychel Redfort,0.0,0.0,0.0,0.0,0.00014882008083467104
497,Myles Toyne,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.004560828136398
498,Myranda Royce,0.01652892561983471,0.16666666666666666,0.4454372090086314,0.00011503249902326477,0.004767569669148439
499,Myrcella Baratheon,0.17355371900826447,0.8333333333333334,0.7258905498505372,0.1051058033531401,0.08562563468734521
500,Nage,0.0,0.0,0.0,0.0,0.0008154382118613381
501,Nan,0.05785123966942149,0.4166666666666667,0.7025989709040527,0.003718834130527637,0.026993482328728734
502,Narbert,0.01652892561983471,0.16666666666666666,0.25807748313688406,0.0,0.006498166821278892
503,Narbert Grandison,0.04132231404958678,0.16666666666666666,0.5037581929064822,0.004227949232878974,0.013235065855563402
504,Nestor Royce,0.049586776859504134,0.4166666666666667,0.5980762108938943,0.00040235349205874964,0.016645469670115206
505,Nurse,0.024793388429752067,0.16666666666666666,0.5620791768043331,6.714566685068397e-05,0.009062551024782687
506,Nute,0.024793388429752067,0.16666666666666666,0.4215593827046134,4.674171227280171e-05,0.020066724948894537
507,Nyessos Vhassar,0.008264462809917356,0.0,0.2810395886048937,0.013094565771054514,0.016188270705869146
508,Nymeria Sand,0.024793388429752067,0.25,0.4215593827046134,9.421213720909921e-05,0.01807992049850894
509,Obara Sand,0.04132231404958678,0.25,0.5391170717417778,0.00012960675229318068,0.030583372180165987
510,Oberyn Martell,0.15702479338842976,0.75,0.7873631800190465,0.05102726103663957,0.06023306746682263
511,Ogo,0.01652892561983471,0.08333333333333333,0.4454372090086314,0.013094565771054514,0.0148326268748265
512,Old Bill Bone,0.0,0.0,0.0,0.0,0.0005394727930256825
513,Olenna Redwyne,0.06611570247933884,0.5833333333333334,0.34410331111948167,0.0015226034696508351,0.015260681906575771
514,Olyvar Frey,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.004448649363344593
515,Orell,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0021665723434847513
516,Orton Merryweather,0.0743801652892562,0.5833333333333334,0.5189225535482265,0.0004236943629182694,0.011433976464386071
517,Osfryd Kettleblack,0.01652892561983471,0.16666666666666666,0.4454372090086314,0.0,0.005795161053063293
518,Osha,0.06611570247933884,0.5833333333333334,0.6174888645683722,0.0011430378635976898,0.031221128234909565
519,Osmund Kettleblack,0.14049586776859505,0.8333333333333334,0.7596231226233323,0.0034909084246575127,0.058287695879851234
520,Osney Kettleblack,0.08264462809917356,0.5,0.818942917131588,0.0025423691760373046,0.022888331133022802
521,Oswell Kettleblack,0.008264462809917356,0.08333333333333333,0.0,0.0,0.0016174318823290901
522,Oswell Whent,0.01652892561983471,0.08333333333333333,0.25807748313688406,0.006247087101254938,0.013130384457794471
523,Othell Yarwyck,0.08264462809917356,0.5833333333333334,0.47016041061760677,0.00038049211215387583,0.026813319836930395
524,Othor,0.0,0.0,0.0,0.0,0.0008109848836848462
525,Ottyn Wythers,0.024793388429752067,0.25,0.4215593827046134,9.317111911839094e-05,0.0049719154240824084
526,Owen,0.0743801652892562,0.4166666666666667,0.5963457983271099,0.004188099060366661,0.0191904621661163
527,Owen Merryweather,0.0,0.0,0.0,0.0,0.0003806186309832186
528,Oznak zo Pahl,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.003184890657968809
529,Palla,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0018297541681108278
530,Patchface,0.024793388429752067,0.25,0.22800127035195036,0.0,0.007751919631068255
531,Pate (novice),0.049586776859504134,0.25,0.2768881099786909,0.05226694701977862,0.0643753673114945
532,Pate (Old),0.0,0.0,0.0,0.0,0.00047675978547698076
533,Pate (whipping boy),0.0,0.0,0.0,0.0,0.00024377743923088442
534,Patrek of Kings Mountain,0.024793388429752067,0.16666666666666666,0.4215593827046134,5.5173958807538765e-06,0.007486101035925872
535,Paxter Redwyne,0.04132231404958678,0.4166666666666667,0.5391170717417778,0.004022566773763138,0.010984190318560376
536,Penny,0.049586776859504134,0.25,0.5980762108938943,0.0014525533623270751,0.028496565145158904
537,Perwyn Frey,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0031021940448686335
538,Petyr Baelish,0.38016528925619836,1.0,0.8047365552746424,0.1348044671335494,0.23045612537392804
539,Petyr Frey,0.008264462809917356,0.08333333333333333,0.2810395886048937,5.5173958807538765e-06,0.002257189116189953
540,Pia,0.024793388429752067,0.16666666666666666,0.4215593827046134,0.0006810912909363448,0.00700088556403783
541,Podrick Payne,0.08264462809917356,0.4166666666666667,0.6756219126386797,0.017647921643817534,0.05706012751231479
542,Polliver,0.10743801652892562,0.9166666666666666,0.36418132563438743,0.00046637610463730875,0.037455308526435145
543,Pono,0.024793388429752067,0.25,0.4215593827046134,0.0002519263779514034,0.003804946142491902
544,Porridge,0.01652892561983471,0.16666666666666666,0.4454372090086314,0.0,0.0052990095600836135
545,Porther,0.0,0.0,0.0,0.0,0.0003605222829462646
546,Poxy Tym,0.0,0.0,0.0,0.0,5.5892087177112154e-05
547,Praed,0.0,0.0,0.0,0.0,0.00017269330213523287
548,Prendahl na Ghezn,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.00857130382992142
549,Preston Greenfield,0.008264462809917356,0.08333333333333333,0.0,0.0,0.0008411998697937041
550,Puckens,0.008264462809917356,0.0,0.2810395886048937,0.013094565771054514,0.010582150615335802
551,Pyat Pree,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.008147307527649462
552,Pycelle,0.21487603305785125,1.0,0.645470739440481,0.03855098714019942,0.10476113489178963
553,Pyg,0.024793388429752067,0.25,0.4215593827046134,1.4834507792592968e-05,0.01028025442483956
554,Pylos,0.04132231404958678,0.3333333333333333,0.4100783301733357,2.0351903673346845e-05,0.02893893847256424
555,Pypar,0.12396694214876033,0.5833333333333334,0.5043920685893393,0.001220317841561419,0.07323596835915967
556,Qarl the Maid,0.01652892561983471,0.16666666666666666,0.25807748313688406,0.0,0.011340794800136179
557,Qavo Nogarys,0.01652892561983471,0.16666666666666666,0.4454372090086314,0.0001499066050619921,0.00417161289089687
558,Qezza,0.03305785123966942,0.16666666666666666,0.540137880687222,0.0005539933922417711,0.016410514330373195
559,Qhorin Halfhand,0.10743801652892562,0.4166666666666667,0.6783732363254222,0.014649550108416828,0.06087496680790764
560,Qotho,0.049586776859504134,0.3333333333333333,0.5177791854623661,0.00015459118647017937,0.024354068001137458
561,Quaithe,0.0,0.0,0.0,0.0,0.002917296368680104
562,Quaro,0.03305785123966942,0.3333333333333333,0.3852913907240007,7.443279348564192e-06,0.006497631294472859
563,Quellon Greyjoy,0.008264462809917356,0.08333333333333333,0.0,0.0,0.004279394707016525
564,Quentyn Martell,0.1487603305785124,0.5,0.6981740432748388,0.05907604855766423,0.11721520536480606
565,Quhuru Mo,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0027226464674974834
566,Quill,0.0,0.0,0.0,0.0,0.004386274583252334
567,Qyburn,0.14049586776859505,0.75,0.6971698806660832,0.008853458069508987,0.039877327156398044
568,Rafford,0.09917355371900827,0.9166666666666666,0.27983883331126247,0.00024203670608967476,0.04215717751216964
569,Ragwyle,0.0,0.0,0.0,0.0,0.0002884516491026557
570,Rakharo,0.0743801652892562,0.5833333333333334,0.32510087676587,0.00016760391260403284,0.028191145751991394
571,Ralf (Limper),0.0,0.0,0.0,0.0,0.004480583672357033
572,Ralf Stonehouse,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.004279366521395156
573,Ramsay Snow,0.18181818181818182,0.6666666666666666,0.8117435609954782,0.08699128178579575,0.11601384962514392
574,Randyll Tarly,0.09917355371900827,0.5,0.8237857567683885,0.023281318170419035,0.028597272370314644
575,Rast,0.04132231404958678,0.3333333333333333,0.5037581929064822,0.00012127860756751446,0.008520851567668759
576,Rattleshirt,0.08264462809917356,0.4166666666666667,0.5248790601127669,0.0004304609805078732,0.0431649825898826
577,Ravella Swann,0.0,0.0,0.0,0.0,0.0013890437923663357
578,Raymun Darry,0.008264462809917356,0.08333333333333333,0.0,0.0,0.002378951000509229
579,Raymun Redbeard,0.0,0.0,0.0,0.0,0.004236665305019299
580,Raynald Westerling,0.01652892561983471,0.08333333333333333,0.25807748313688406,0.00016708340355867872,0.006142013309645008
581,Raynard,0.008264462809917356,0.0,0.2810395886048937,0.013094565771054514,0.0120075538592697
582,Red Oarsman,0.01652892561983471,0.08333333333333333,0.25807748313688406,0.02615615208899539,0.0146131736268381
583,Reek,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0017794710195863858
584,Renly Baratheon,0.30578512396694213,1.0,0.7611352811028248,0.09849844591614329,0.20347727138269048
585,Rennifer Longwaters,0.008264462809917356,0.0,0.2810395886048937,0.013094565771054514,0.010761467538493032
586,Reznak mo Reznak,0.03305785123966942,0.3333333333333333,0.540137880687222,0.0,0.01600551513690475
587,Rhaegar Frey,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.003290127265502607,0.005595296811927185
588,Rhaegar Targaryen,0.14049586776859505,0.6666666666666666,0.8242889180006153,0.040816887936796886,0.06619280436306654
589,Rhaegel Targaryen,0.0,0.0,0.0,0.0,0.0009226281299322187
590,Rhaego,0.0,0.0,0.0,0.0,0.0009669922979689183
591,Rhaella Targaryen,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0010898816071430032
592,Rhaenys Targaryen,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.006917737980995732
593,Rhaenys Targaryen (daughter of Rhaegar),0.0,0.0,0.0,0.0,0.0007352219334417406
594,Ricasso,0.008264462809917356,0.0,0.2810395886048937,0.013094565771054514,0.013208430443368563
595,Richard Horpe,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.004380271045900481
596,Rickard Karstark,0.09090909090909091,0.5833333333333334,0.6796368658414974,0.0047701687105148344,0.029310904117786803
597,Rickard Stark,0.008264462809917356,0.08333333333333333,0.2810395886048937,3.372898613894822e-05,0.0013811800040040491
598,Rickon Stark,0.1322314049586777,0.75,0.5947639702090856,0.010311450751360014,0.09769795910452364
599,Robar Royce,0.01652892561983471,0.16666666666666666,0.25807748313688406,0.0002612955407677779,0.004331340807201809
600,Robb Stark,0.6033057851239669,1.0,0.9650271255312141,0.34597417483961296,0.482818820317312
601,Robert Arryn,0.15702479338842976,0.5833333333333334,0.761250519358224,0.05839608156626585,0.06617485012225373
602,Robert Baratheon,0.5289256198347108,1.0,0.8534309236606917,0.40718220762668594,0.4358357288997576
603,Robert Strong,0.024793388429752067,0.25,0.5620791768043331,0.00015927576787836661,0.00366432807747596
604,Robett Glover,0.049586776859504134,0.3333333333333333,0.6283838213820696,0.002604309752434447,0.010301816425187765
605,Robin Flint,0.01652892561983471,0.16666666666666666,0.4454372090086314,0.0,0.003349720171741756
606,Robin Ryger,0.008264462809917356,0.08333333333333333,0.0,0.0,0.002861714323338063
607,Rodrik Cassel,0.2396694214876033,0.9166666666666666,0.8319061277588751,0.05757893441596439,0.08975085404546673
608,Rodrik Harlaw,0.049586776859504134,0.16666666666666666,0.40717454994811714,0.011097258052040704,0.026164543204231065
609,Rodrik Sparr,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.007124084915046986
610,Roger Ryswell,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.003003628926937035
611,Rolfe the Dwarf,0.0,0.0,0.0,0.0,0.0009999412893506863
612,Rollam Westerling,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0023701007153989853
613,Rolly Duckfield,0.05785123966942149,0.4166666666666667,0.4918192797544732,7.02687211228088e-05,0.032873989443301006
614,Rolph Spicer,0.0,0.0,0.0,0.0,0.0007189588299111334
615,Ronnet Connington,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0012923952966879104
616,Roone,0.024793388429752067,0.25,0.0,4.122431639204783e-06,0.01988027706353064
617,Roose Bolton,0.2231404958677686,0.9166666666666666,0.8066549511071373,0.02892044029651943,0.08146896017577455
618,Roose Ryswell,0.0,0.0,0.0,0.0,0.00020412026996300878
619,Rorge,0.06611570247933884,0.3333333333333333,0.6174888645683722,0.0021750303274595275,0.02926637083602189
620,Rory,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0031439933213606454
621,Rosey,0.0,0.0,0.0,0.0,0.010793627332476435
622,Roslin Frey,0.03305785123966942,0.3333333333333333,0.4277220454074463,0.0,0.012907097965299721
623,Rossart,0.0,0.0,0.0,0.0,0.0007540217428956662
624,Rowan,0.03305785123966942,0.25,0.6525537159669977,0.0002998132101239842,0.01166819897797246
625,Rugen,0.0,0.0,0.0,0.0,0.00641592117812064
626,Rus,0.0,0.0,0.0,0.0,0.0028387712275427185
627,Ryk,0.024793388429752067,0.25,0.22800127035195036,0.0,0.008925540719302131
628,Ryman Frey,0.09090909090909091,0.4166666666666667,0.6911179183727751,0.005313111695723737,0.025730851048207756
629,Salladhor Saan,0.03305785123966942,0.25,0.6525537159669977,4.965656292678489e-05,0.027454176310024697
630,Sallor,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.00857130382992142
631,Samwell Tarly,0.35537190082644626,0.5833333333333334,0.7939294551629633,0.21583534258499992,0.32856776484330213
632,Sandor Clegane,0.2892561983471074,1.0,0.7497309904188026,0.04595127244161736,0.1472270858860698
633,Sansa Stark,0.6115702479338843,1.0,0.9420571141074588,0.2534409655817558,0.4531261983293085
634,Sarella Sand,0.0,0.0,0.0,0.0,0.0008932587124644679
635,Satin,0.09917355371900827,0.4166666666666667,0.7479099316235867,0.015308327176578842,0.04255806160491803
636,Sawane Botley,0.0,0.0,0.0,0.0,0.0012964258405438486
637,Scar,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.003168853039409163
638,Scolera,0.01652892561983471,0.16666666666666666,0.25807748313688406,0.0,0.01210645720465774
639,Selwyn Tarth,0.0,0.0,0.0,0.0,0.000613713719714796
640,Selyse Florent,0.1487603305785124,0.5,0.7742802597850106,0.029516334666912208,0.08124454625842499
641,Senelle,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.002299044763924705
642,Shadd,0.0,0.0,0.0,0.0,0.0013519515146431485
643,Shadrich,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0006904916842954405,0.0030463583289342625
644,Shae,0.09917355371900827,0.5,0.6181993524858035,0.0042998835829469164,0.04334551149475875
645,Shagga,0.049586776859504134,0.25,0.6283838213820696,0.02632560380871043,0.03604208147093317
646,Shagwell,0.04132231404958678,0.25,0.4100783301733357,0.0010398833809894066,0.015728337736350174
647,Sharna,0.024793388429752067,0.25,0.22800127035195036,8.2240429165954e-06,0.004670047419207537
648,Shireen Baratheon,0.09917355371900827,0.5,0.7642294144748419,0.016964878443961114,0.028730928586852143
649,Shitmouth,0.0,0.0,0.0,0.0,0.00016471677128746516
650,Shortear,0.0,0.0,0.0,0.0,0.00634086286841179
651,Shrouded Lord,0.0,0.0,0.0,0.0,0.00035542068547825777
652,Sigfryd Harlaw,0.008264462809917356,0.08333333333333333,0.0,0.0,0.006422403871035787
653,Sigorn,0.024793388429752067,0.16666666666666666,0.5620791768043331,0.00028211590258194353,0.005518631921800233
654,Simon Toyne,0.0,0.0,0.0,0.0,0.006721960654958303
655,Skahaz mo Kandaq,0.09090909090909091,0.5833333333333334,0.4359199915867559,0.00030918237294035874,0.04550937801859197
656,Skinner,0.03305785123966942,0.25,0.540137880687222,0.013094565771054514,0.01895435121589811
657,Small Paul,0.04132231404958678,0.3333333333333333,0.25807748313688406,6.194057639714257e-05,0.0158239433640379
658,Smiling Knight,0.008264462809917356,0.0,0.2810395886048937,0.013094565771054514,0.014357050885447066
659,Softfoot,0.0,0.0,0.0,0.0,0.0010845263390826642
660,Soren Shieldbreaker,0.0,0.0,0.0,0.0,0.00019076028543353238
661,Sour Alyn,0.04132231404958678,0.25,0.5391170717417778,7.339177539493365e-05,0.021563212329924086
662,Spare Boot,0.04132231404958678,0.3333333333333333,0.4100783301733357,6.610464875997569e-06,0.008814545742346273
663,Spotted Cat,0.04132231404958678,0.25,0.5037581929064822,0.01746940786162288,0.019879206009918576
664,Squint,0.01652892561983471,0.08333333333333333,0.4454372090086314,3.8465618451670896e-05,0.008471639472756386
665,Squirrel,0.024793388429752067,0.25,0.5620791768043331,4.78347812680454e-05,0.007656454931487377
666,Stafford Lannister,0.024793388429752067,0.25,0.22800127035195036,0.0002545289231781741,0.0033071316978513783
667,Stannis Baratheon,0.7272727272727273,1.0,0.9728697087509357,0.5732863358776162,0.5027466183384728
668,Steelskin,0.01652892561983471,0.16666666666666666,0.4454372090086314,0.0,0.0030926954904668754
669,Steffon Baratheon,0.008264462809917356,0.08333333333333333,0.0,0.0,0.001039993057317744
670,Steffon Varner,0.0,0.0,0.0,0.0,0.007618939869443638
671,Stevron Frey,0.03305785123966942,0.25,0.540137880687222,1.3741438797349279e-05,0.006215239553964797
672,Stiv,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0011961695853300385
673,Stonesnake,0.024793388429752067,0.16666666666666666,0.4215593827046134,1.098274085697234e-05,0.00845295240578794
674,Stygg,0.01652892561983471,0.08333333333333333,0.4454372090086314,2.196548171394468e-05,0.007980927804701153
675,Styr,0.05785123966942149,0.4166666666666667,0.4352726925243988,0.00011034791761507753,0.033555405025547026
676,Sweets,0.01652892561983471,0.16666666666666666,0.4454372090086314,0.0,0.005030344217182839
677,Sybell Spicer,0.04132231404958678,0.25,0.5391170717417778,0.012293918757490776,0.010952509680140266
678,Sybelle Glover,0.008264462809917356,0.08333333333333333,0.2810395886048937,9.421213720909921e-05,0.004380834758327885
679,Sylva Santagar,0.03305785123966942,0.3333333333333333,0.3852913907240007,0.0002134087085951971,0.015278100620582555
680,Symon Silver Tongue,0.01652892561983471,0.16666666666666666,0.4454372090086314,0.0,0.00311961275887542
681,Symon Stripeback,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.006179922970387932
682,Symond Templeton,0.03305785123966942,0.25,0.20289037484789482,0.00019675241914386462,0.01232306370488775
683,Syrio Forel,0.024793388429752067,0.25,0.4215593827046134,5.173859910820144e-05,0.011868063219108566
684,Taena of Myr,0.09090909090909091,0.5833333333333334,0.6796368658414974,0.002561227218750485,0.02821842943347775
685,Talbert Serry,0.0,0.0,0.0,0.0,0.006717817368616883
686,Talea,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.003972058691595835
687,Tallad,0.04132231404958678,0.25,0.5037581929064822,0.004396505677036006,0.009359007390354479
688,Tanda Stokeworth,0.049586776859504134,0.4166666666666667,0.5980762108938943,0.00012023758947680617,0.01388505446998165
689,Tansy,0.04132231404958678,0.4166666666666667,0.6327969344749241,0.0009914396041382969,0.0071324842302153075
690,Tarber,0.0,0.0,0.0,0.0,0.007336689057042428
691,Tattered Prince,0.05785123966942149,0.25,0.4352726925243988,0.030591378433915285,0.030041898208023023
692,Ternesio Terys,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.0032635285415916755
693,Terrance Lynderly,0.01652892561983471,0.08333333333333333,0.4454372090086314,0.013094565771054514,0.01760806501115037
694,Theobald,0.0,0.0,0.0,0.0,0.0013921723963384286
695,Theomore,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.001570023667184408
696,Theon Greyjoy,0.5371900826446281,0.9166666666666666,0.9354661954438629,0.5792397361602111,0.385089236945611
697,Thistle,0.0,0.0,0.0,0.0,0.005393966918479826
698,Thoren Smallwood,0.06611570247933884,0.3333333333333333,0.6799421061201669,0.013328982224720204,0.026411900217375966
699,Thoros of Myr,0.06611570247933884,0.5,0.6410614501882663,0.002616635406628433,0.036733362020658765
700,Tickler,0.09090909090909091,0.9166666666666666,0.27538191208463436,0.0,0.034775447832177626
701,Timeon,0.024793388429752067,0.25,0.2810395886048937,0.00014886558697128384,0.00962014717234941
702,Timett,0.024793388429752067,0.25,0.4215593827046134,2.134087085951971e-05,0.009025092333981686
703,Timoth,0.0,0.0,0.0,0.0,0.0007127579932096889
704,Tion Frey,0.0,0.0,0.0,0.0,0.006796342509754269
705,Tobho Mott,0.0,0.0,0.0,0.0,0.001185571791694842
706,Todder,0.024793388429752067,0.25,0.4215593827046134,0.0,0.011832464779317998
707,Tom Barleycorn,0.0,0.0,0.0,0.0,0.000500858491748504
708,Tom of Sevenstreams,0.06611570247933884,0.4166666666666667,0.6410614501882663,0.0022313598163477525,0.029312369770098063
709,Tomard,0.049586776859504134,0.3333333333333333,0.467789770924468,0.0007614578875390239,0.013190729873148075
710,Tommen Baratheon,0.2644628099173554,0.9166666666666666,0.7893854301631757,0.03253856633695195,0.14997239359314896
711,Torbert,0.0,0.0,0.0,0.0,0.008054971432040675
712,Toregg,0.01652892561983471,0.16666666666666666,0.4454372090086314,0.0,0.005872051428161206
713,Torghen Flint,0.0,0.0,0.0,0.0,0.006434580059467715
714,Torgon Greyiron,0.0,0.0,0.0,0.0,0.0009999412893506863
715,Tormund,0.11570247933884298,0.4166666666666667,0.7164416875839622,0.02680528412454699,0.07048513627029199
716,Torrhen Karstark,0.01652892561983471,0.08333333333333333,0.25807748313688406,0.00027222623072021483,0.005229306518435102
717,Torrhen Stark,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0,0.002014059946250583
718,Torwold Browntooth,0.0,0.0,0.0,0.0,0.008801608542137348
719,Tregar,0.0,0.0,0.0,0.0,0.0003605222829462646
720,Tristifer Botley,0.01652892561983471,0.16666666666666666,0.25807748313688406,0.0,0.01659067682217153
721,Tristifer IV Mudd,0.0,0.0,0.0,0.0,0.00013554465316930505
722,Trystane Martell,0.008264462809917356,0.08333333333333333,0.2810395886048937,0.0003336462980720033,0.004671907670217971
723,Tybero Istarion,0.01652892561983471,0.16666666666666666,0.4454372090086314,0.0,0.006038600264837735
724,Tycho Nestoris,0.01652892561983471,0.16666666666666666,0.4454372090086314,0.0027795235072815574,0.006923262362784292
725,Tyene Sand,0.06611570247933884,0.3333333333333333,0.6799421061201669,0.013931580751617144,0.030412116344720626
726,Tyrion Lannister,1.0,1.0,1.0,0.8442193254390156,0.9198202219600771
727,Tysha,0.024793388429752067,0.25,0.22800127035195036,7.807635680312089e-05,0.005930113808183824
728,Tytos Blackwood,0.03305785123966942,0.16666666666666666,0.540137880687222,0.0005450354315712263,0.007446951207842659
729,Tywin Lannister,0.3884297520661157,1.0,0.8215176925836418,0.10758848055185619,0.20941944863682074
